,Index,Tweets,label,length,token_text,stop_tokens,hash_token,idf_token,features,rawPrediction,probability,prediction
2681,801172,looking gave depression depression,1.0,34,"['looking', 'gave', 'depression', 'depression']","['looking', 'gave', 'depression', 'depression']","(262144,[125149,163000,233502],[2.0,1.0,1.0])","(262144,[125149,163000,233502],[3.089725855101209,4.772436449731196,5.942507702381451])","(262145,[125149,163000,233502,262144],[3.089725855101209,4.772436449731196,5.942507702381451,34.0])","[-174.28192320275645,-157.26347525249898]","[4.0642643424386506e-08,0.9999999593573566]",1.0
2682,801173,depression existsme today bitch,1.0,31,"['depression', 'existsme', 'today', 'bitch']","['depression', 'existsme', 'today', 'bitch']","(262144,[64238,125149,257709,258426],[1.0,1.0,1.0,1.0])","(262144,[64238,125149,257709,258426],[3.3977029110123818,1.5448629275506045,6.01946874351758,8.545197387825835])","(262145,[64238,125149,257709,258426,262144],[3.3977029110123818,1.5448629275506045,6.01946874351758,8.545197387825835,31.0])","[-258.2919698238095,-243.14646022761426]","[2.6447744571764876e-07,0.9999997355225543]",1.0
2683,801177,marijuana strains doses affect depression anxiety new study looks answers via,1.0,77,"['marijuana', 'strains', 'doses', 'affect', 'depression', 'anxiety', 'new', 'study', 'looks', 'answers', 'via']","['marijuana', 'strains', 'doses', 'affect', 'depression', 'anxiety', 'new', 'study', 'looks', 'answers', 'via']","(262144,[27783,30697,72176,76039,89833,112733,125149,142305,147971,167859,235897],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[27783,30697,72176,76039,89833,112733,125149,142305,147971,167859,235897],[6.840449295587409,7.852050207265889,5.287100849804353,3.39480015135442,3.534562093729579,5.3881969666757215,1.5448629275506045,4.856317933711899,7.292434419330466,8.545197387825835,8.545197387825835])","(262145,[27783,30697,72176,76039,89833,112733,125149,142305,147971,167859,235897,262144],[6.840449295587409,7.852050207265889,5.287100849804353,3.39480015135442,3.534562093729579,5.3881969666757215,1.5448629275506045,4.856317933711899,7.292434419330466,8.545197387825835,8.545197387825835,77.0])","[-832.5191142712541,-744.8267285893643]","[8.235325958030887e-39,1.0]",1.0
2684,801181,could one puff cannabis easeâ depression â,1.0,42,"['could', 'one', 'puff', 'cannabis', 'easeâ', 'depression', 'â']","['one', 'puff', 'cannabis', 'easeâ', 'depression', 'â']","(262144,[21823,109314,125149,132806,227068,233970],[1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[21823,109314,125149,132806,227068,233970],[3.391905793328056,7.628906655951679,1.5448629275506045,3.2569303571312993,6.2426122948317895,6.147302115027464])","(262145,[21823,109314,125149,132806,227068,233970,262144],[3.391905793328056,7.628906655951679,1.5448629275506045,3.2569303571312993,6.2426122948317895,6.147302115027464,42.0])","[-395.75414412461396,-291.6960320946251]","[6.428892267434536e-46,1.0]",1.0
2685,801184,depression sparkles fading sunshine,1.0,35,"['depression', 'sparkles', 'fading', 'sunshine']","['depression', 'sparkles', 'fading', 'sunshine']","(262144,[46512,86226,106686,125149],[1.0,1.0,1.0,1.0])","(262144,[46512,86226,106686,125149],[6.193822130662357,8.545197387825835,7.852050207265889,1.5448629275506045])","(262145,[46512,86226,106686,125149,262144],[6.193822130662357,8.545197387825835,7.852050207265889,1.5448629275506045,35.0])","[-339.10396066516375,-317.3796424450585]","[3.674924945517101e-10,0.9999999996325075]",1.0
2686,801187,knetz guys really supporting drug addict criminal disgustingno defending someone took legal prescription medication help depression ëëì ëëë²ë ëìì,1.0,145,"['knetz', 'guys', 'really', 'supporting', 'drug', 'addict', 'criminal', 'disgustingno', 'defending', 'someone', 'took', 'legal', 'prescription', 'medication', 'help', 'depression', 'ëëì', 'ëëë²ë', 'ëìì']","['knetz', 'guys', 'really', 'supporting', 'drug', 'addict', 'criminal', 'disgustingno', 'defending', 'someone', 'took', 'legal', 'prescription', 'medication', 'help', 'depression', 'ëëì', 'ëëë²ë', 'ëìì']","(262144,[13796,15924,41351,52586,88338,91999,101376,118524,119910,125149,148039,161825,162479,205460,229264,229407,239859,249943,254677],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[13796,15924,41351,52586,88338,91999,101376,118524,119910,125149,148039,161825,162479,205460,229264,229407,239859,249943,254677],[6.060290738037835,6.147302115027464,7.446585099157725,7.628906655951679,7.852050207265889,8.545197387825835,4.519845697090686,6.193822130662357,8.13973227971767,1.5448629275506045,4.484754377279415,6.405131224329564,7.041119991049561,6.10285035245663,3.6931671239062176,5.549465114271844,4.370810117930198,5.500674950102412,8.13973227971767])","(262145,[13796,15924,41351,52586,88338,91999,101376,118524,119910,125149,148039,161825,162479,205460,229264,229407,239859,249943,254677,262144],[6.060290738037835,6.147302115027464,7.446585099157725,7.628906655951679,7.852050207265889,8.545197387825835,4.519845697090686,6.193822130662357,8.13973227971767,1.5448629275506045,4.484754377279415,6.405131224329564,7.041119991049561,6.10285035245663,3.6931671239062176,5.549465114271844,4.370810117930198,5.500674950102412,8.13973227971767,145.0])","[-1514.0111626346154,-1329.436640444245]","[6.923146356892721e-81,1.0]",1.0
2687,801192,need help something fix never fixed sidelined awhile thanks medicine therapy never big taking meds help depression anxiety lately getting,1.0,137,"['need', 'help', 'something', 'fix', 'never', 'fixed', 'sidelined', 'awhile', 'thanks', 'medicine', 'therapy', 'never', 'big', 'taking', 'meds', 'help', 'depression', 'anxiety', 'lately', 'getting']","['need', 'help', 'something', 'fix', 'never', 'fixed', 'sidelined', 'awhile', 'thanks', 'medicine', 'therapy', 'never', 'big', 'taking', 'meds', 'help', 'depression', 'anxiety', 'lately', 'getting']","(262144,[57058,64358,76039,83161,85183,113673,125149,149980,172888,177595,194543,222149,230764,231901,237532,239859,242557,258435],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0])","(262144,[57058,64358,76039,83161,85183,113673,125149,149980,172888,177595,194543,222149,230764,231901,237532,239859,242557,258435],[4.49341244002253,3.3522405369356245,3.39480015135442,4.001902605555831,6.599287238770521,8.550999876251746,1.5448629275506045,6.599287238770521,4.894539146532097,5.804357363900634,6.935759475391735,7.628906655951679,4.282517510784519,8.545197387825835,6.29390558921934,8.741620235860395,6.599287238770521,5.326321562957634])","(262145,[57058,64358,76039,83161,85183,113673,125149,149980,172888,177595,194543,222149,230764,231901,237532,239859,242557,258435,262144],[4.49341244002253,3.3522405369356245,3.39480015135442,4.001902605555831,6.599287238770521,8.550999876251746,1.5448629275506045,6.599287238770521,4.894539146532097,5.804357363900634,6.935759475391735,7.628906655951679,4.282517510784519,8.545197387825835,6.29390558921934,8.741620235860395,6.599287238770521,5.326321562957634,137.0])","[-1195.4912402187954,-1151.085036630501]","[5.183592100238065e-20,1.0]",1.0
2688,801199,spending day using create media production show knowledge great depression,1.0,74,"['spending', 'day', 'using', 'create', 'media', 'production', 'show', 'knowledge', 'great', 'depression']","['spending', 'day', 'using', 'create', 'media', 'production', 'show', 'knowledge', 'great', 'depression']","(262144,[3564,3657,32817,52907,71016,75440,125149,245731,254061,261870],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[3564,3657,32817,52907,71016,75440,125149,245731,254061,261870],[7.158903026705945,6.193822130662357,8.13973227971767,6.673395210924244,7.852050207265889,5.43168207861546,1.5448629275506045,4.684467676785239,2.971144019844418,3.5412510818803757])","(262145,[3564,3657,32817,52907,71016,75440,125149,245731,254061,261870,262144],[7.158903026705945,6.193822130662357,8.13973227971767,6.673395210924244,7.852050207265889,5.43168207861546,1.5448629275506045,4.684467676785239,2.971144019844418,3.5412510818803757,74.0])","[-621.3044341713478,-660.0739978773448]","[1.0,1.454093779903442e-17]",0.0
2689,801201,reason mia 3 4 mouth going lot things basically short depression state mind maid even worst nobody never check,1.0,110,"['reason', 'mia', '3', '4', 'mouth', 'going', 'lot', 'things', 'basically', 'short', 'depression', 'state', 'mind', 'maid', 'even', 'worst', 'nobody', 'never', 'check']","['reason', 'mia', '3', '4', 'mouth', 'going', 'lot', 'things', 'basically', 'short', 'depression', 'state', 'mind', 'maid', 'even', 'worst', 'nobody', 'never', 'check']","(262144,[12035,17661,81662,87257,92032,102382,113673,125149,147452,157120,168590,170688,174966,191530,194802,203005,214676,228052,245599],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[12035,17661,81662,87257,92032,102382,113673,125149,147452,157120,168590,170688,174966,191530,194802,203005,214676,228052,245599],[6.75343791859778,8.545197387825835,6.405131224329564,6.465755846145999,5.942507702381451,3.3578115819850796,4.275499938125873,1.5448629275506045,5.9061400582105765,5.7418370069193,4.831625321121527,5.346524270275154,4.318363642557655,6.53029436728357,4.695049786115776,4.7057450752325245,4.519845697090686,7.446585099157725,4.7839972721322725])","(262145,[12035,17661,81662,87257,92032,102382,113673,125149,147452,157120,168590,170688,174966,191530,194802,203005,214676,228052,245599,262144],[6.75343791859778,8.545197387825835,6.405131224329564,6.465755846145999,5.942507702381451,3.3578115819850796,4.275499938125873,1.5448629275506045,5.9061400582105765,5.7418370069193,4.831625321121527,5.346524270275154,4.318363642557655,6.53029436728357,4.695049786115776,4.7057450752325245,4.519845697090686,7.446585099157725,4.7839972721322725,110.0])","[-1124.7141311250946,-1129.6466369520124]","[0.992843171821877,0.007156828178123026]",0.0
2690,801204,doesnt mean many people dont treat dysphoria transitioning depression mental illness people find ways function around conditions people function well even parts life struggle,1.0,174,"['doesnt', 'mean', 'many', 'people', 'dont', 'treat', 'dysphoria', 'transitioning', 'depression', 'mental', 'illness', 'people', 'find', 'ways', 'function', 'around', 'conditions', 'people', 'function', 'well', 'even', 'parts', 'life', 'struggle']","['doesnt', 'mean', 'many', 'people', 'dont', 'treat', 'dysphoria', 'transitioning', 'depression', 'mental', 'illness', 'people', 'find', 'ways', 'function', 'around', 'conditions', 'people', 'function', 'well', 'even', 'parts', 'life', 'struggle']","(262144,[6355,52889,57737,87273,91878,100021,125149,126532,131709,172517,174966,185559,186925,193118,199248,223866,237546,245044,245159,254661,259390],[1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[6355,52889,57737,87273,91878,100021,125149,126532,131709,172517,174966,185559,186925,193118,199248,223866,237546,245044,245159,254661,259390],[5.871048738399306,8.13973227971767,15.704100414531778,3.3008083633033536,4.975664691344464,5.079461485026108,1.5448629275506045,6.465755846145999,5.249360521821505,3.9400272018377436,4.318363642557655,11.520545600604082,3.632542502089783,6.935759475391735,8.545197387825835,4.613371755101509,8.545197387825835,4.868896715918758,5.574782922256134,4.92085645484947,6.53029436728357])","(262145,[6355,52889,57737,87273,91878,100021,125149,126532,131709,172517,174966,185559,186925,193118,199248,223866,237546,245044,245159,254661,259390,262144],[5.871048738399306,8.13973227971767,15.704100414531778,3.3008083633033536,4.975664691344464,5.079461485026108,1.5448629275506045,6.465755846145999,5.249360521821505,3.9400272018377436,4.318363642557655,11.520545600604082,3.632542502089783,6.935759475391735,8.545197387825835,4.613371755101509,8.545197387825835,4.868896715918758,5.574782922256134,4.92085645484947,6.53029436728357,174.0])","[-1608.1337933323432,-1484.9424297578807]","[3.1526124149812304e-54,1.0]",1.0
2691,801207,post graduate depression sht,1.0,28,"['post', 'graduate', 'depression', 'sht']","['post', 'graduate', 'depression', 'sht']","(262144,[125149,163322,172933,224509],[1.0,1.0,1.0,1.0])","(262144,[125149,163322,172933,224509],[1.5448629275506045,8.13973227971767,4.856317933711899,7.446585099157725])","(262145,[125149,163322,172933,224509,262144],[1.5448629275506045,8.13973227971767,4.856317933711899,7.446585099157725,28.0])","[-286.56986591181624,-274.79823376880046]","[7.720434883300268e-06,0.9999922795651167]",1.0
2692,801208,depression real bruh,1.0,20,"['depression', 'real', 'bruh']","['depression', 'real', 'bruh']","(262144,[125149,174475,241489],[1.0,1.0,1.0])","(262144,[125149,174475,241489],[1.5448629275506045,4.673996376917944,8.13973227971767])","(262145,[125149,174475,241489,262144],[1.5448629275506045,4.673996376917944,8.13973227971767,20.0])","[-193.70551104664065,-161.4226002783578]","[9.543550887413943e-15,0.9999999999999905]",1.0
2693,801211,gm everyone tryna wrangle lifetime depression anxiety codependency u start ur day pictwittercom3qtnmheyhn,1.0,105,"['gm', 'everyone', 'tryna', 'wrangle', 'lifetime', 'depression', 'anxiety', 'codependency', 'u', 'start', 'ur', 'day', 'pictwittercom3qtnmheyhn']","['gm', 'everyone', 'tryna', 'wrangle', 'lifetime', 'depression', 'anxiety', 'codependency', 'u', 'start', 'ur', 'day', 'pictwittercom3qtnmheyhn']","(262144,[16004,17827,37101,51783,73677,76039,125149,157099,201120,235643,254061,261764,261878],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[16004,17827,37101,51783,73677,76039,125149,157099,201120,235643,254061,261764,261878],[4.989849326336421,7.292434419330466,4.163170753151953,3.54798511406172,8.545197387825835,3.39480015135442,1.5448629275506045,4.868896715918758,8.545197387825835,7.446585099157725,2.971144019844418,8.545197387825835,8.13973227971767])","(262145,[16004,17827,37101,51783,73677,76039,125149,157099,201120,235643,254061,261764,261878,262144],[4.989849326336421,7.292434419330466,4.163170753151953,3.54798511406172,8.545197387825835,3.39480015135442,1.5448629275506045,4.868896715918758,8.545197387825835,7.446585099157725,2.971144019844418,8.545197387825835,8.13973227971767,105.0])","[-936.4935940010904,-936.6790971321956]","[0.5462432508061954,0.45375674919380465]",0.0
2694,801212,thanks helping bring light huge problem childhood fun laughter trauma abuse anxiety join us helping regain childhood ptsd mentalhealth kids parents teens depression trauma abuse â,1.0,179,"['thanks', 'helping', 'bring', 'light', 'huge', 'problem', 'childhood', 'fun', 'laughter', 'trauma', 'abuse', 'anxiety', 'join', 'us', 'helping', 'regain', 'childhood', 'ptsd', 'mentalhealth', 'kids', 'parents', 'teens', 'depression', 'trauma', 'abuse', 'â']","['thanks', 'helping', 'bring', 'light', 'huge', 'problem', 'childhood', 'fun', 'laughter', 'trauma', 'abuse', 'anxiety', 'join', 'us', 'helping', 'regain', 'childhood', 'ptsd', 'mentalhealth', 'kids', 'parents', 'teens', 'depression', 'trauma', 'abuse', 'â']","(262144,[23087,31302,45190,54658,64358,76039,103218,107669,109156,109208,109938,125149,128342,132806,141880,148884,171832,173045,230689,235240,251249,258646],[1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0])","(262144,[23087,31302,45190,54658,64358,76039,103218,107669,109156,109208,109938,125149,128342,132806,141880,148884,171832,173045,230689,235240,251249,258646],[4.050958762545025,8.545197387825835,6.2426122948317895,12.810262448659127,3.3522405369356245,3.39480015135442,5.871048738399306,5.212992877650631,4.33306978994735,5.804357363900634,8.545197387825835,1.5448629275506045,6.01946874351758,3.2569303571312993,14.31780605341189,6.10285035245663,12.931511692291998,6.147302115027464,5.627426655741556,5.804357363900634,13.680898591174818,4.961678449369725])","(262145,[23087,31302,45190,54658,64358,76039,103218,107669,109156,109208,109938,125149,128342,132806,141880,148884,171832,173045,230689,235240,251249,258646,262144],[4.050958762545025,8.545197387825835,6.2426122948317895,12.810262448659127,3.3522405369356245,3.39480015135442,5.871048738399306,5.212992877650631,4.33306978994735,5.804357363900634,8.545197387825835,1.5448629275506045,6.01946874351758,3.2569303571312993,14.31780605341189,6.10285035245663,12.931511692291998,6.147302115027464,5.627426655741556,5.804357363900634,13.680898591174818,4.961678449369725,179.0])","[-1884.3890595309765,-1638.4604278903907]","[1.565136921242782e-107,1.0]",1.0
2695,801215,depression sucks unless depressing dick haha,1.0,44,"['depression', 'sucks', 'unless', 'depressing', 'dick', 'haha']","['depression', 'sucks', 'unless', 'depressing', 'dick', 'haha']","(262144,[22057,86553,89013,125149,235273,245689],[1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[22057,86553,89013,125149,235273,245689],[5.9061400582105765,3.8356671865135006,7.852050207265889,1.5448629275506045,6.673395210924244,7.446585099157725])","(262145,[22057,86553,89013,125149,235273,245689,262144],[5.9061400582105765,3.8356671865135006,7.852050207265889,1.5448629275506045,6.673395210924244,7.446585099157725,44.0])","[-393.71590950292443,-393.54020003951575]","[0.45618530342340935,0.5438146965765905]",1.0
